url,category,title,description,image,course,cuisine,diet,prepTime,cookTime,totalTime,servings,calories,author,instructions,notes,ingredientsItem,ingredientsAmount,ingredientsUnit,cool,marinate,marinatingTime,restTime,restProof,coolingTime,refrigerate,restingTime,overnight,letCool,3Hours,coolTime,chillTime,marinateTime,highCooking,measuring,coolDown,simmeringTime,chill,refrigerationTime,marinade,restTime40,marinating,assemble,marinateOptional,cost,rest,freeze
https://healthyfitnessmeals.com/easy-apple-muffins/,snacks,Easy Apple Cinnamon Muffins,"In the mood for sweet, moist, nutty, and cinnamon Apple Muffins? Jump into fall with these easy and healthy apple spice muffins that are sweetened with maple syrup and loaded with protein and pieces of freshly grated apples!","https://healthyfitnessmeals.com/wp-content/uploads/2021/08/apple-muffins-9-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2021/08/apple-muffins-9-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2021/08/apple-muffins-9-500x500.jpg 500w","breakfast, dessert, snack",american,vegetarian,10 minutes,20 minutes,30 minutes,12,268.0,rena,"Preheat the oven to 375 degrees Fahrenheit. Line a muffin tin with 12 cup liners.Shred the apples and toss with lemon juice and zest. Set aside.To a large mixing bowl, add the flour, baking powder, cinnamon, allspice, and salt. Mix well to combine.Whisk in the eggs, shredded apples, maple syrup, coconut oil, and vanilla extract.Pour in the peanut butter and fold in the pecans.Divide the batter among your prepared muffin cups.Bake for 18-20 minutes, or until a toothpick comes out clean. Let the muffins cool for a few minutes before serving.","
Rather than using Granny Smith, feel free to use Honey Crisp, Pink Lady, or Cripps Pink, Golden, or Red Delicious.
For a version that is not vegan, you can substitute the maple syrup with honey. Another sweetener you can use for these muffins is agave nectar or for a sugar-free option, use monk fruit sweetener.
Don’t want to use apples? Use pears, peaches, or bananas.
Instead of pecans, use almonds or walnuts
For a gluten-free option, use a 1:1 gluten-free baking flour.
Store the leftovers in an airtight container for up to four days. Freeze the muffins in a freezer-safe container or bag for up to six months. When ready to enjoy the muffins, allow them to thaw in the refrigerator overnight prior to eating.
Serve these muffins warm with your favorite vegan or regular butter.
","['apples', 'large lemon', 'whole wheat flour', 'baking powder', 'ground cinnamon', 'allspice', 'kosher salt', 'eggs', 'pure maple syrup', 'coconut oil', 'pure vanilla extract', 'peanut butter', 'pecans ']","['2', '1', '1 ¼ ', '1 ½ ', '2', '½ ', '½ ', '3', '1', '⅓ ', '2', '⅓ ', '½ ']","['cups', 'teaspoon', 'teaspoons', 'teaspoon', 'teaspoon', 'cup', 'cup', 'teaspoons', 'cup', 'cup', 'units', 'units', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/oatmeal-chocolate-chip-cookies/,desserts,Oatmeal Chocolate Chip Cookies,A healthier version of oatmeal cookies with the addition of protein.,"https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___oatmeal-chocolate-cookies-5-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___oatmeal-chocolate-cookies-5-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___oatmeal-chocolate-cookies-5-768x768.jpg 768w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___oatmeal-chocolate-cookies-5-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___oatmeal-chocolate-cookies-5-720x720.jpg 720w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___oatmeal-chocolate-cookies-5-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___oatmeal-chocolate-cookies-5.jpg 1000w","breakfast, dessert",american,low salt,35 minutes,15 minutes,50 minutes,12,171.0,rena,"Preheat the oven to 350 degrees. Line a baking sheet with parchment paper or a nonstick baking mat.In a large bowl, mix together the protein powder, oats, whole wheat flour, baking powder, and cinnamon.Make a well in the center of the dry ingredients and add the coconut oil, vanilla, egg, and honey.Stir until just combined. Fold in the chocolate chips.Chill the dough for at least 30 minutes.Shape the dough into 12 equal sized cookies. Place the cookies on the cookie sheet 2 inches apart; you may have to bake in batches.Bake for 12-14 minutes or until edges are browned. Repeat with remaining dough.Cool for 10 minutes, then serve.","
Allow the cookies to cool completely before serving.
Oatmeal: you may use quick oats or rolled oats.
Flour: we used whole wheat flour. You may use gluten-free or any other flour of choice.
Oil: instead of butter to make these oatmeal cookies, use coconut oil or any other oil like olive oil.
Sugar: no refined sugar is needed to make these cookies. You may use either honey or maple syrup.
Be sure to chill the cookie dough in the fridge.
Protein: we used whey protein but you can use a plant-based protein powder instead.
","['whey protein', 'quick cooking oats', 'whole wheat flour', 'baking powder', 'cinnamon', 'coconut oil', 'egg', 'vanilla', 'honey', 'milk or dark chocolate chips']","['2', '1', '1/2', '1 and 1/2 ', '1', '2', '1', '1/2 ', '1/2 ', '½']","['scoops', 'cup', 'cup', 'tsp', 'tsp', 'tbsp', 'tsp', 'cup', 'cup', 'units']",,,,,,,,,,,,,,,,,10 minutes,,,,,,,,,,,
https://healthyfitnessmeals.com/chicken-lo-mein-recipe/,main-courses,Chicken Lo Mein Recipe ,"Packed full to the brim with healthy vegetables and lean protein, this homemade Chicken Lo Mein Recipe is so much better than take out!","https://healthyfitnessmeals.com/wp-content/uploads/2022/03/Chicken-Lo-Mien-recipe-8-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2022/03/Chicken-Lo-Mien-recipe-8-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2022/03/Chicken-Lo-Mien-recipe-8-500x500.jpg 500w",main course,chinese,low fat,15 minutes,20 minutes,35 minutes,4,317.0,rena,"Cook the noodles according to package directions, then drain and set aside.In a small bowl, combine all the sauce ingredients.Preheat a large frying pan over medium heat and drizzle with the oil.Add the chicken and season to taste. Cook, stirring frequently, until golden brown and almost cooked through.Stir in the bell peppers and continue to cook for 2-3 minutes, or until the chicken is fully cooked through. Add the spinach and cook for 1-2 minutes, or until just wilted.Remove from the heat and toss with the hot cooked noodles and the sauce. Garnish with sesame seeds.","
Switch out the protein: I used chicken breasts because I prefer lean protein, however, boneless skinless chicken thighs, thinly sliced flank steak, shrimp, or diced turkey breasts are all perfect for this recipe too!
Try different vegetables: There is a whole variety of vegetables you can add to Chicken Lo Mein. Check out my list below for more ideas!
Add a little more heat: I sometimes like to dice up one chili pepper and toss it in there as well for a little extra spice!
","['chinese egg noodles', 'olive oil', 'garlic', 'chicken breasts', 'bell peppers', 'baby spinach', 'sesame seeds', 'low-sodium soy sauce', 'sweet chili sauce', 'sesame oil', 'ground ginger']","['8', '1', '2', '2', '2', '3', '2', '2', '2', '1', '1/2']","['oz', 'tbsp', 'cloves', 'cups', 'tsp', 'tbsp', 'tbsp', 'tsp', 'tsp', 'units', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/spaghetti-casserole-recipe/,drinks,Spaghetti Casserole Recipe,"This Spaghetti Casserole is tender pasta tossed in a hearty vegetarian mushroom sauce, then topped with cheese and baked to golden brown perfection. A comforting meal that’s perfect for feeding a crowd!","https://healthyfitnessmeals.com/wp-content/uploads/2022/11/Spaghetti-casserole-10-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2022/11/Spaghetti-casserole-10-1024x1024.jpg 1024w, https://healthyfitnessmeals.com/wp-content/uploads/2022/11/Spaghetti-casserole-10-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2022/11/Spaghetti-casserole-10-768x768.jpg 768w, https://healthyfitnessmeals.com/wp-content/uploads/2022/11/Spaghetti-casserole-10-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2022/11/Spaghetti-casserole-10-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2022/11/Spaghetti-casserole-10.jpg 1200w",main course,"american, italian",vegetarian,15 minutes,30 minutes,45 minutes,6,449.0,rena,"Preheat the oven to 375F. Cook the pasta according to package directions. Drain and set aside in a large baking dish.Meanwhile, place half of the mushrooms in a food processor and pulse a few times, just until small chopped. Repeat with the remaining mushrooms.Heat the oil in a large deep pan over medium-high heat. Add the mushrooms and cook stirring occasionally, for 8-10 minutes.Once the mushrooms reduced their size to about a half of the amount, stir in the oregano, paprika, onion and garlic. Continue to cook for 5-6 minutes, stirring frequently. Stir in the marinara sauce and simmer for a couple of minutes. Season the sauce with salt and pepper.Pour the sauce over the cooked spaghetti and gently stir to combine; sprinkle with the mozzarella and parmesan. Bake the casserole for 25-30 minutes, or until bubbly and the cheese is melted.Garnish with freshly chopped parsley, if desired, and serve warm.","
Storing leftovers: Store in an airtight container in the refrigerator for 3 to 5 days. Reheat individual servings in the microwave or the entire pan, covered with foil, in the oven at 350ºF for about 20 to 30 minutes or until heated through.
Make ahead: You can prepare this dish up to 24 hours in advance. Cover and refrigerate until baking. An extra 5-10 minutes may need to be added to the bake time, if it’s cold from the fridge.
Freezing: If you plan to freeze this, we recommend undercooking the pasta a bit. Cover the pan with plastic wrap and then again with foil. Freeze for up to 3 months. When you’re ready to enjoy, thaw in the fridge, remove plastic wrap and bake according to directions.
","['whole wheat spaghetti', 'olive oil', 'button mushrooms', 'dried oregano', 'smoked paprika', 'onion', 'garlic cloves', 'marinara sauce', 'kosher salt and pepper', 'shredded mozzarella', 'grated parmesan cheese', 'optional: chopped fresh parsley']","['16', '1', '2', '1', '1', '1', '3-4', '24', '1', '1/2', '1', '1']","['oz', 'tbsp', 'lb', 'tsp', 'tbsp', 'oz', 'cup', 'cup', 'units', 'units', 'units', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/protein-breakfast-crepes/,breakfast,Breakfast Protein Crepes,Quick and easy crepes that are stuffed with fresh fruit.,"https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___protein-crepes-6-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___protein-crepes-6-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___protein-crepes-6-768x768.jpg 768w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___protein-crepes-6-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___protein-crepes-6-720x720.jpg 720w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___protein-crepes-6-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___protein-crepes-6.jpg 1000w",breakfast,"american, french",,10 minutes,15 minutes,25 minutes,3,110.0,rena,"Mix together the protein powder with the water. In a medium bowl, whisk together the egg and egg whites until thoroughly combined. Pour the protein powder mixture into the eggs and stir until well mixed.Heat the coconut oil in a medium pan over medium heat. Pour in approximately ¼ cup of the batter and swirl the pan until the bottom is coated with the batter.Cook for 2-3 minutes then flip the crepe and cook for 1 minute on the other side.Repeat the process with the remaining batter.Place ¼ cup fruit into each crepe and fold over. Top with Greek yogurt and serve.",,"['whey protein', 'egg', 'egg whites', 'coconut oil', 'water', 'mixed berries', 'vanilla greek yogurt']","['1', '1', '2 ', '1', '1 ', '¾ ', '¼ ']","['scoop', 'tsp', 'tbsp', 'cup', 'cup', 'units', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/blueberry-protein-pancakes/,breakfast,Blueberry Protein Pancakes,"Protein-packed pancakes made with Greek yogurt, oatmeal, and fresh blueberries.","https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___blueberry-protein-pancakes-2-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___blueberry-protein-pancakes-2-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___blueberry-protein-pancakes-2-768x768.jpg 768w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___blueberry-protein-pancakes-2-1024x1024.jpg 1024w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___blueberry-protein-pancakes-2-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___blueberry-protein-pancakes-2-720x720.jpg 720w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___blueberry-protein-pancakes-2-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___blueberry-protein-pancakes-2.jpg 1482w",breakfast,american,,5 minutes,15 minutes,20 minutes,2,337.0,rena,"Preheat a nonstick griddle over medium heat and coat it with cooking spray.Add all the ingredients except for blueberries to a blender and blend until the oats are ground up and the batter is smooth about 2-3 minutes.Pour the batter into a bowl and gently fold in the blueberries.Place a heaping 1/4 cup of batter onto the skillet for each pancake; cook for approximately 2-3 minutes or until pancake is lightly browned. Flip each pancake and cook for an additional 1-2 minutes. Repeat the process with the remaining batter.Serve immediately, topped with maple syrup, blueberries, and Greek yogurt.",Please keep in mind that the nutritional information is calculated using a nutrition facts calculator. It is a rough estimate and can vary greatly based on products used.,"['plain greek yogurt', 'ripe banana', 'rolled oats', 'whey protein', 'eggs', 'skim or almond milk', 'baking powder', 'vanilla extract', 'fresh blueberries', 'cooking spray', 'maple syrup, blueberries, greek yogurt']","['1/2', '1', '3/4', '1', '2', '3', '1', '1/2 ', '1/2 ', '1', '1']","['cup', 'cup', 'scoop', 'tbsp', 'tsp', 'tsp', 'cup', 'units', 'units', 'units', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/sheet-pan-chicken-recipe/,main-courses,Sheet Pan Baked Chicken Breast with Veggies,Seasoned chicken breast baked in the overn to perfection with a variety of veggies. ,"https://healthyfitnessmeals.com/wp-content/uploads/2022/02/Sheet-pan-Chicken-and-Veggies-7-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2022/02/Sheet-pan-Chicken-and-Veggies-7-1024x1024.jpg 1024w, https://healthyfitnessmeals.com/wp-content/uploads/2022/02/Sheet-pan-Chicken-and-Veggies-7-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2022/02/Sheet-pan-Chicken-and-Veggies-7-768x768.jpg 768w, https://healthyfitnessmeals.com/wp-content/uploads/2022/02/Sheet-pan-Chicken-and-Veggies-7-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2022/02/Sheet-pan-Chicken-and-Veggies-7-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2022/02/Sheet-pan-Chicken-and-Veggies-7.jpg 1200w",main course,american,low fat,15 minutes,25 minutes,40 minutes,4,258.0,rena,"Preheat your oven to 400F and line a large baking sheet with parchment paper.Lay the chicken breast on the prepared pan and rub with the seasonings and half a tablespoon of olive oil.In a large bowl, combine all the prepped veggies. Drizzle with the remaining tablespoon of oil. Season with salt and pepper and thoroughly toss to coat.Arrange the vegetables around the chicken in the sheet pan.Bake for 20-25 minutes, or until the chicken is no longer pink on the inside, and veggies are tender with a slight crunch. Allow the chicken to sit for a few minutes before slicing it.Garnish with chopped parsley.","
You may use boneless and skinless chicken thighs. Nutritional values and cooking time will vary. 
Use any of your favorite veggies.
The cooking time of the chicken may be different depending on your oven and how thick and large the chicken breasts are. Consider slicing the chicken breast so it cooks quicker or if you feel the chicken isn’t cooked thoroughly in 25 minutes, give it another 5-10 minutes. 
Best to check the internal temperature of the chicken for doneness. Chicken should reach an internal temperature of 165F.
","['chicken breasts', 'smoked paprika', 'garlic powder', 'dried oregano', 'onion powder', 'kosher salt and pepper', 'olive oil', 'head of broccoli', 'red bell pepper', 'red onion', 'minced parsley']","['1', '1', '1', '1', '1/2', '1 1/2', '1', '1', '1', '1', '1']","['lb', 'tsp', 'tsp', 'tsp', 'tsp', 'tbsp', 'small', 'large', 'large', 'tbsp', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/jam-filled-shortbread-cookies/,snacks,Jam Filled Shortbread Cookies,"These shortbread cookies are comforting, super soft and filled with sugar free jam ","https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___Jam_Filled_Shortbread_Cookies1-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___Jam_Filled_Shortbread_Cookies1-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___Jam_Filled_Shortbread_Cookies1-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___Jam_Filled_Shortbread_Cookies1-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___Jam_Filled_Shortbread_Cookies1.jpg 609w",dessert,american,,15 minutes,15 minutes,30 minutes,12,73.0,rena,"In a large bowl, stir together the flours, protein, and salt. Add in the melted coconut oil, honey and 1 tablespoon of water. Stir until a dough forms. If the dough is too dry, add another tablespoon of water.Wrap dough in plastic and place it in the freezer for 10 minutes.In the meantime, preheat oven to 350F and prepare a baking sheet with parchment paper.Remove dough from the freezer and roll it out until it's about 1/8 inch thick. Use a glass to cut out round shapes and place them on the baking sheet. Repeat until you have used all the dough. The dough should make about 12 cookies. Take a small cookie cutter (I used a star shape) and cut out the center in half of the cookies.Bake cookies for 7-8 minutes. Let cool before spreading jam on half of the cookies and topping with the cut out cookies. Let it cool and enjoy!","
Remember this recipe will make 12 cookies, but each jam filled cookie requires two - so you end up with half a dozen.
If the dough is too dry, add another tablespoon of water.
Feel free to try different jams!
Make sure to use a preheated oven.
Be sure to line your baking sheet with parchment paper.
You can use any glass cup to cut out the round shapes
I used a star shape cutter for the center of the cookies, but you can use whatever shapes you like, or leave the cookies whole.
Save the center shapes and bake them for mini short breads.
Let the cookies cool before spreading jam on them.
Dust lightly with some powdered sugar for a lovely presentation and subtle sweetness.
I went for vanilla flavored whey protein powder as it doesn't overpower the cookie taste.
Your shortbread cookies should come out near white, not brown otherwise they will be too brittle. But do make sure the cookies are fully baked.
","['almond flour', 'gluten-free flour', 'whey protein', 'coconut oil', 'honey', 'water', 'salt', 'sugar-free jam']","['1/2', '1/4', '1', '2', '1', '1-2', '1/8', '1/4']","['cup', 'cup', 'scoop', 'tbsp', 'tbsp', 'tbsp', 'tsp', 'cup']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/no-bake-brownie-protein-bites/,snacks,No-Bake Brownie Protein Bites,No-bake protein bites that are full of chocolate flavor and easy to make,"https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___brownie-protein-bites-6-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___brownie-protein-bites-6-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___brownie-protein-bites-6-768x768.jpg 768w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___brownie-protein-bites-6-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___brownie-protein-bites-6-720x720.jpg 720w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___brownie-protein-bites-6-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___brownie-protein-bites-6.jpg 1000w","dessert, snack",american,,5 minutes,5 minutes,10 minutes,12,113.0,rena,"In a medium bowl mix together the almond flour, protein powder, cocoa powder, almond butter, honey, and water until a dough forms.Form the dough into 1 inch balls.Place the chocolate chips on a plate and roll the balls of dough into the chocolate chips.Place the balls on a parchment lined pan and chill until ready to eat.","Calories per Bite/Ball
Substitutes:

Almond flour or coconut flour
Any sun butter
Honey, maple syrup, or any other sticky sweetener
Use your favorite protein powder
Dark Chocolate chips or sugar-free

Storage:
Place leftovers in a container and store in the fridge for up to 7 days. You can freeze for up to 3 months.
Nutritional facts:
Please keep in mind that the nutritional information is calculated using a nutrition facts calculator. It is a rough estimate and can vary greatly based on products used.","['almond flour or almond meal', 'whey protein', 'cocoa powder', 'almond, cashew or sunflower butter', 'honey', 'water', 'mini chocolate chips']","['½', '2', '2', '2', '2', '2', '½ ']","['cup', 'scoops', 'tbsp', 'tbsp', 'tbsp', 'tbsp', 'cup']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/creamed-peas-recipe/,side-dishes,Creamed Peas Recipe,"Creamed peas made with frozen peas, cream cheese, cheddar cheese, milk, and herbs. Easy to make and ready in 20 minutes.","https://healthyfitnessmeals.com/wp-content/uploads/2021/03/Creamed-peas-6-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2021/03/Creamed-peas-6-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2021/03/Creamed-peas-6-500x500.jpg 500w",side dish,american,,5 minutes,15 minutes,20 minutes,6,262.0,rena,"Heat the oil in a large skillet over medium-high heat. Add in the peas and stir frequently until thawed.Stir in the garlic, salt, and pepper and sauté for 3-4 minutes.Add in cream cheese, milk, and mix until fully combined about 2-3 minutes. Over medium heat, stir in shredded cheese and cook until all cheese melts and you get a thicker consistency. About 3-4 minutes. Then remove from heat.Serve and garnish with chopped parsley and chili flakes, if desired Enjoy!","
You may use other veggies if you don’t like peas. Try mixed veggies or corn.
Cream cheese: use light or fat-free cream cheese. 
Milk: you may use dairy-free milk but we prefer 2% which is what we used.
Fresh garlic can be replaced with garlic powder
Use light or fat-free shredded cheddar cheese.
Store leftovers in a container in the fridge for up to 3 days. You may freeze for later use. Let it thaw in the fridge overnight and reheat in the microwave.
Use any oil you prefer.
","['frozen peas', 'olive oil', 'garlic cloves', 'kosher salt and fresh ground pepper', 'cream cheese', 'milk', 'shredded cheddar cheese', 'chopped parsley', 'chili flakes']","['1', '2', '3', '8', '1/3', '1/2', '3', '1', '1']","['lb', 'tbsp', 'oz', 'cup', 'cup', 'tbsp', 'tsp', 'units', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/apple-cinnamon-muffins/,breakfast,Apple Protein Cinnamon Muffins,Apple cinnamon muffins full of wholesome ingredients and protein,"https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___apple-cinnamon-muffins-3-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___apple-cinnamon-muffins-3-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___apple-cinnamon-muffins-3-768x768.jpg 768w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___apple-cinnamon-muffins-3-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___apple-cinnamon-muffins-3-720x720.jpg 720w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___apple-cinnamon-muffins-3-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___apple-cinnamon-muffins-3.jpg 1000w","breakfast, dessert",american,low fat,15 minutes,20 minutes,35 minutes,12,156.0,rena,"Preheat oven to 350 degrees.In a medium bowl combine flour, baking powder, baking soda, protein powder, and cinnamon. Stir until the ingredients are evenly combined.In another medium bowl, mix together the egg and sugar. Then stir in the Greek yogurt, vanilla extract, coconut oil, and almond milk.Add the wet ingredients into the dry ingredients. Stir until all the ingredients are just combined - do not over mix.Fold in the apples and walnuts.Spray a 12 cup muffin pan with cooking spray or line the pan with paper muffin liners. Divide the batter among the 12 cups.Bake for 18 - 20 minutes or until a toothpick inserted into a muffin comes out clean. Cool in pan for 3 minutes then finish cooling on a wire rack.","
use any yogurt
If you prefer to use a vegan-friendly protein you can
flour: use plain white, wheat, Gluten-free, or oat flour
coconut sugar can be replaced with brown sugar or monk fruit sugar
","['white whole wheat flour or whole wheat pastry flour', 'baking powder', 'baking soda', 'whey protein', 'egg', 'cinnamon', 'coconut sugar or low calorie sweetener equivalent', 'container vanilla or plain greek yogurt', 'vanilla', 'coconut oil', 'unsweetened almond or coconut milk', 'apples', 'walnuts']","['2', '1', '1', '1', '1', '1', '1/2', '1', '1', '2', '1', '1 ½ ', '1/3 ']","['cups', 'tsp', 'tsp', 'scoop', 'tsp', 'cup', '5.3 ounce', 'tsp', 'tbsp', 'cup', 'cups', 'cup', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/chicken-salad-sandwich/,main-courses,Chicken Salad Sandwich,"This Chicken Salad Sandwich is the perfect recipe for lunch or a light dinner! Loaded with texture and delicious flavor, it's quick & easy to make with shredded chicken, grapes, and fresh veggies, all tossed together in a creamy dressing.","https://healthyfitnessmeals.com/wp-content/uploads/2022/06/Chicken-Salad-Sandwich-8-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2022/06/Chicken-Salad-Sandwich-8-1024x1024.jpg 1024w, https://healthyfitnessmeals.com/wp-content/uploads/2022/06/Chicken-Salad-Sandwich-8-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2022/06/Chicken-Salad-Sandwich-8-768x768.jpg 768w, https://healthyfitnessmeals.com/wp-content/uploads/2022/06/Chicken-Salad-Sandwich-8-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2022/06/Chicken-Salad-Sandwich-8-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2022/06/Chicken-Salad-Sandwich-8.jpg 1200w",main course,american,gluten free,20 minutes,0 minutes,20 minutes,4,524.0,rena,"In a medium mixing bowl add the shredded chicken, grapes, celery, onions and parsley. Stir in the greek yogurt, mayonnaise, mustard and garlic. Season to your taste.Spread this filling over 4 of your bread slices. Top each with lettuce leaves. Close the sandwiches with the remaining 4 slices of bread.","
What chicken to use? You can use freshly cooked chicken, leftover chicken, or rotisserie chicken for this salad. It’s fine to dice or shred the meat, although we prefer the texture of shredded chicken.
Low carb option: Instead of serving it on bread, try a keto-friendly wrap or add the chicken salad to a lettuce cup. You can even just eat the salad as it is. It’s so fresh and crisp!
Store any leftover chicken salad in an airtight container for 3-5 days in the fridge.
We don’t recommend freezing chicken salad. It can separate when it thaws and becomes watery, losing its creamy texture and taste. However, you can freeze the cooked chicken, then just defrost it in the refrigerator the day before you want to make the salad, and add the other fresh ingredients just before serving.
","['cooked chicken breasts', 'seedless grapes', 'celery stalks', 'green onions', 'chopped parsley', 'greek yogurt', 'mayonnaise', 'dijon mustard', 'garlic clove', 'kosher salt and pepper', 'of whole wheat bread', 'lettuce leaves']","['2', '1', '2', '2', '2', '1/2', '1/2', '1', '1', '8', '1', '1']","['cup', 'tbsp', 'cup', 'cup', 'tbsp', 'slices', 'units', 'units', 'units', 'units', 'units', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
